name,street_address,city,state,postal_code,latitude,longitude,phone,website,rating_value,review_count,services,google_place_id,description,source_url,canonical_url
SOLiX Wellness Studio,7890 E 106th Pl S Ste V5,Tulsa,Oklahoma,74133,36.0089149,-95.8882751,(918) 615-2777,https://solixstudio.com/,5,42,"Infrared Sauna, Red Light Therapy",ChIJn4-TZuaPtocRV8yNKXZ9b34,"Infrared Sauna available in Tulsa, Oklahoma. Membership available.",https://plungesaunafinder.com/oklahoma/tulsa/solix-wellness-studio,https://plungesaunafinder.com/oklahoma/tulsa/solix-wellness-studio
Restore Hyper Wellness,9146 S Yale Ave #200,Tulsa,Oklahoma,74137,36.0301179,-95.92338,(918) 551-7580,https://www.restore.com/locations/ok-tulsa-south-ok002?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk5MDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,282,"Cryotherapy, Red Light Therapy, Infrared Sauna",ChIJxe5Vz5-RtocRsuEdiPOHP6k,"Cryotherapy available in Tulsa, Oklahoma. Membership available.",https://plungesaunafinder.com/oklahoma/tulsa/restore-hyper-wellness-9146,https://plungesaunafinder.com/oklahoma/tulsa/restore-hyper-wellness-9146
Spa Lux,8922 S Memorial Dr B,Tulsa,Oklahoma,74133,36.0337175,-95.8878789,(918) 615-3339,https://www.spalux.org/,4.5,450,Infrared Sauna,ChIJUw9-xuKNtocRFE8fYEDjYz4,"Traditional Sauna available in Tulsa, Oklahoma. Day Pass available.",https://plungesaunafinder.com/oklahoma/tulsa/spa-lux,https://plungesaunafinder.com/oklahoma/tulsa/spa-lux
Leisure World Health Club,9 Collinsport Dr,Collinsville,Illinois,62234,38.6858306,-90.0153234,(618) 344-3095,http://www.leisureworldhealthclub.com/,4.6,406,"Hot Tub, Infrared Sauna, Massage, Traditional Sauna",ChIJT28HcA1V34cRh1ynxHBbP_g,"Traditional Sauna available in Collinsville, Illinois. Day Pass available.",https://plungesaunafinder.com/illinois/collinsville/leisure-world-health-club,https://plungesaunafinder.com/illinois/collinsville/leisure-world-health-club
Four Star Fitness - Yukon,1091 Cornwell Dr,Yukon,Oklahoma,73099,35.4955347,-97.7408077,(405) 467-4789,https://fourstarfitnessokc.com/the-best-gym-in-yukon-ok/,4.8,324,"Infrared Sauna, Traditional Sauna",ChIJHUwL6coHsocRuH2XnAHKEX0,"Traditional Sauna available in Yukon, Oklahoma. Day Pass available.",https://plungesaunafinder.com/oklahoma/yukon/four-star-fitness-yukon,https://plungesaunafinder.com/oklahoma/yukon/four-star-fitness-yukon
Tulsa Body Sculpting Center,3562 E 51st St,Tulsa,Oklahoma,74135,36.0884693,-95.9358241,(918) 398-0198,http://tulsabodysculpting.com/,4.2,59,"Infrared Sauna, Lymphatic Drainage, Massage",ChIJo-4xq-aStocR0fZaJybPXoY,"Infrared Sauna available in Tulsa, Oklahoma. Private Session available.",https://plungesaunafinder.com/oklahoma/tulsa/tulsa-body-sculpting-center,https://plungesaunafinder.com/oklahoma/tulsa/tulsa-body-sculpting-center
Palm Beach Tan,1420 S Lewis Ave Ste A,Tulsa,Oklahoma,74104,36.1417856,-95.9589423,(918) 219-5226,https://palmbeachtan.com/locations/OK/15th-Lewis/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=OKC105,4.6,342,"Infrared Sauna, Red Light Therapy",ChIJiZXDj-vstocRW7oZEtSHQi0,"Infrared Sauna available in Tulsa, Oklahoma. Day Pass available.",https://plungesaunafinder.com/oklahoma/tulsa/palm-beach-tan-cherry-street,https://plungesaunafinder.com/oklahoma/tulsa/palm-beach-tan-cherry-street
Glo Tanning,701 N Mustang Rd,Yukon,Oklahoma,73099,35.4747587,-97.7252375,(405) 708-6320,https://www.glotanning.com/location/yukon-mustang/,4.6,352,"Infrared Sauna, Red Light Therapy, Traditional Sauna",ChIJBZBkDeYIsocRNwsEQIy3m0A,"Traditional Sauna available in Yukon, Oklahoma. Day Pass available.",https://plungesaunafinder.com/oklahoma/yukon/glo-tanning-southwest-oklahoma-city,https://plungesaunafinder.com/oklahoma/yukon/glo-tanning-southwest-oklahoma-city
Harmony Falls Massage Clinic and Spa- Crystal Lake,757 S McHenry Ave,Crystal Lake,Illinois,60014,42.2196636,-88.3382396,(779) 356-4035,http://www.harmonyfallscl.com/,5,465,"Infrared Sauna, Cold Plunge, Massage",ChIJm7U1eb8TD4gRxQSHow760T8,"Infrared Sauna available in Crystal Lake, Illinois. Day Pass available.",https://plungesaunafinder.com/illinois/crystal-lake/harmony-falls-massage-clinic-and-spa-crystal-lake,https://plungesaunafinder.com/illinois/crystal-lake/harmony-falls-massage-clinic-and-spa-crystal-lake
TruFitness & Wellness,650 E Terra Cotta Ave Suite 101,Crystal Lake,Illinois,60014,42.2493004,-88.29713,(847) 373-9575,http://www.trufitnesstribe.com/,4.9,46,"Infrared Sauna, Massage",ChIJ09kkrbYMD4gRHp1lGGU5mpI,"Infrared Sauna available in Crystal Lake, Illinois. Day Pass available.",https://plungesaunafinder.com/illinois/crystal-lake/trufitness-wellness,https://plungesaunafinder.com/illinois/crystal-lake/trufitness-wellness
Radiant Recovery,975 Nimco Dr # C,Crystal Lake,Illinois,60014,42.214321,-88.291938,(224) 678-7334,https://www.beradianthealth.com/recovery,5,5,"Infrared Sauna, Cold Plunge, Red Light Therapy, Massage",ChIJl4vCy7gND4gRWMPLPKSFuNU,"Infrared Sauna available in Crystal Lake, Illinois. Day Pass available.",https://plungesaunafinder.com/illinois/crystal-lake/radiant-recovery,https://plungesaunafinder.com/illinois/crystal-lake/radiant-recovery
Trinity Sauna Inc.,538 Beach Blvd,Hamilton,Ontario,L8H 6X3,43.277232,-79.7826391,+1 905-544-1888,https://www.trinitysauna.ca/,5,112,"Cold Plunge, Infrared Sauna, Traditional Sauna",ChIJK9DcycafLIgRhL2iWdrt9wM,"Traditional Sauna available in Hamilton, Ontario. Day Pass available.",https://plungesaunafinder.com/ontario/hamilton/trinity-sauna-inc,https://plungesaunafinder.com/ontario/hamilton/trinity-sauna-inc
"TRUE PLUS-Massage Clinic&Bodywork/Cavitation,Pressotherapy,Manual Lymphatic Drainage,Full Spectrum InfraRed Sauna",455 Coventry Ln Suite 107A,Crystal Lake,Illinois,60014,42.2276847,-88.3306348,(312) 885-0283,https://yourtrueplusllc.com/,4.9,85,"Infrared Sauna, Massage, Lymphatic Drainage",ChIJs0flbWxtD4gRBelj1PZfFPo,"Infrared Sauna available in Crystal Lake, Illinois. Private Session available.",https://plungesaunafinder.com/illinois/crystal-lake/true-plus-massage-clinic-bodywork-cavitation-pressotherapy-manual-lymphatic-drainage-full-spectrum-infrared-sauna,https://plungesaunafinder.com/illinois/crystal-lake/true-plus-massage-clinic-bodywork-cavitation-pressotherapy-manual-lymphatic-drainage-full-spectrum-infrared-sauna
Stoked Sauna Co.,225 King St E,Kingston,Ontario,K7L 2C1,44.2278556,-76.4832348,,http://www.stokedsaunaco.com/,4.9,64,"Cold Plunge, Infrared Sauna, Traditional Sauna",ChIJ_zc5GSOt0kwR_pP6QPtUhK8,"Traditional Sauna available in Kingston, Ontario. Day Pass available.",https://plungesaunafinder.com/ontario/kingston/stoked-sauna-co,https://plungesaunafinder.com/ontario/kingston/stoked-sauna-co
Burning Springs Spa & Thermal Pools,6740 Fallsview Blvd,Niagara Falls,Ontario,L2G 3W6,43.0786282,-79.0820462,(888) 209-1001,https://burningspringsspa.com/,4,321,"Infrared Sauna, Massage, Traditional Sauna",ChIJd0D7NQxD04kRJGSfgW0uPnw,"Traditional Sauna available in Niagara Falls, Ontario. Day Pass available.",https://plungesaunafinder.com/ontario/niagara-falls/burning-springs-spa-thermal-pools,https://plungesaunafinder.com/ontario/niagara-falls/burning-springs-spa-thermal-pools
Botanie Wellness Spa,44 Ogden Ave Suite 28,Downers Grove,Illinois,60515,41.8113172,-87.9872385,(630) 850-6388,https://www.botaniespa.com/,,,"Infrared Sauna, Massage, Traditional Sauna",,"Traditional Sauna available in Downers Grove, Illinois. Private Session available.",https://plungesaunafinder.com/illinois/downers-grove/botanie-wellness-spa,https://plungesaunafinder.com/illinois/downers-grove/botanie-wellness-spa
Vulcan Room,5657 Northwest Hwy,Crystal Lake,Illinois,60014,42.2251372,-88.3092757,(815) 581-4346,https://vulcanroom.com/,5,28,"Infrared Sauna, Red Light Therapy, Cold Plunge",ChIJ69KE-flzD4gRhAEmBEkv0lg,"Infrared Sauna available in Crystal Lake, Illinois. Day Pass available.",https://plungesaunafinder.com/illinois/crystal-lake/vulcan-room,https://plungesaunafinder.com/illinois/crystal-lake/vulcan-room
Bania Mira,5825 Second Line Rd,Kars,Ontario,K0A 2E0,45.1895006,-75.7195403,+1 613-804-5577,https://baniamira.com/,5,7,"Cold Plunge, Infrared Sauna, Traditional Sauna",ChIJGQX4DIHlzUwRAEYzwtwb9Bo,"Traditional Sauna available in Kars, Ontario. Private Session available.",https://plungesaunafinder.com/ontario/kars/bania-mira,
Healing Salt Cave Niagara,4025 Dorchester Rd Unit C2,Niagara Falls,Ontario,L2E 7A6,43.1142103,-79.1128232,+1 905-358-3003,https://niagarafalls.healingsaltcaves.com/,4.3,242,"Infrared Sauna, Steam Room, Ice Bath, Halotherapy, Massage, Cold Plunge",ChIJ_6JK5FJD04kR1iKFXXaO7mU,"Infrared Sauna available in Niagara Falls, Ontario. Day Pass available.",https://plungesaunafinder.com/ontario/niagara-falls/healing-salt-cave-niagara,https://plungesaunafinder.com/ontario/niagara-falls/healing-salt-cave-niagara
Uppliva Nordic Spa,1140 Wellington St. W Suite C100,Ottawa,Ontario,K1Y 4H4,45.4014995,-75.7268756,+1 613-421-3880,http://www.uppliva.ca/,4.8,251,"Cold Plunge, Infrared Sauna, Massage, Traditional Sauna",ChIJYUSgd64JzkwRpnhiSDJA3EY,"Traditional Sauna available in Ottawa, Ontario. Day Pass available.",https://plungesaunafinder.com/ontario/ottawa/uppliva-nordic-spa,https://plungesaunafinder.com/ontario/ottawa/uppliva-nordic-spa
Club Fitness - Eastgate,47 Eastgate Plaza,East Alton,Illinois,62024,38.8799213,-90.1197307,(618) 208-0090,http://www.clubfitness.us/location/east-alton/,4.7,574,"Infrared Sauna, Red Light Therapy, Traditional Sauna",ChIJiwz-5SNb34cRET05JdJOlRk,"Traditional Sauna available in East Alton, Illinois. Day Pass available.",https://plungesaunafinder.com/illinois/east-alton/club-fitness-eastgate,https://plungesaunafinder.com/illinois/east-alton/club-fitness-eastgate
Xsport Fitness,3200 Finley Road,Downers Grove,Illinois,60515,41.8282303,-88.0273211,,https://www.lafitness.com/Pages/clubhome.aspx?clubid=1424&Downers+Grove-Illinois+GYM,,,Traditional Sauna,,,https://plungesaunafinder.com/illinois/downers-grove/xsport-fitness,https://plungesaunafinder.com/illinois/downers-grove/xsport-fitness
Perspire Sauna Studio,640 Ogden Ave Unit D,Downers Grove,Illinois,60515,41.8096757,-88.0010824,(630) 324-7161,https://perspiresaunastudio.com/il/downers-grove,4.8,65,"Cold Plunge, Halotherapy, Infrared Sauna, Red Light Therapy",ChIJVY_0ZINPDogRWDEn7u_2lqQ,"Red Light Therapy available in Downers Grove, Illinois. Day Pass available.",https://plungesaunafinder.com/illinois/downers-grove/perspire-sauna-studio-640,https://plungesaunafinder.com/illinois/downers-grove/perspire-sauna-studio-640
Banya Richmond Hill,13110 Yonge St #1,Richmond Hill,Ontario,L4E 1A3,43.9474124,-79.4557531,+1 289-234-0441,https://banyarichmondhill.ca/,4.7,471,"Halotherapy, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJvUEISsfVKogR3YTuVg-GKQM,"Traditional Sauna available in Richmond Hill, Ontario. Day Pass available.",https://plungesaunafinder.com/ontario/richmond-hill/banya-richmond-hill,https://plungesaunafinder.com/ontario/richmond-hill/banya-richmond-hill
Chrysalis Colonics,4121 Fairview Ave 1st floor,Downers Grove,Illinois,60515,41.8104621,-87.994984,(312) 420-3002,https://www.chrysaliscolonics.com/,5,4,Infrared Sauna,ChIJ4_RUIZpPDogRgV6Hk8iy9r4,"Infrared Sauna available in Downers Grove, Illinois. Private Session available.",https://plungesaunafinder.com/illinois/downers-grove/chrysalis-colonics,https://plungesaunafinder.com/illinois/downers-grove/chrysalis-colonics
Steamul Sauna Richmond Hill,9688 Leslie St,Richmond Hill,Ontario,L4B 4C4,43.873017,-79.3903676,+1 905-918-0274,https://steamulsauna.com/,4.4,120,"Cold Plunge, Float, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJp6Oow9AqK4gRXhR9ZLYeec0,"Traditional Sauna available in Richmond Hill, Ontario. Day Pass available.",https://plungesaunafinder.com/ontario/richmond-hill/steamul-sauna-richmond-hill,https://plungesaunafinder.com/ontario/richmond-hill/steamul-sauna-richmond-hill
Richmond Hill Natural Therapies & Spa Namaste,116 Church St S,Richmond Hill,Ontario,L4C 1W3,43.8721843,-79.4364253,+1 905-883-9355,http://www.rhnaturaltherapies.com/,4.7,348,"Infrared Sauna, Massage",ChIJTZYJTq0rK4gR8UJgrpNJgS8,"Infrared Sauna available in Richmond Hill, Ontario. Day Pass available.",https://plungesaunafinder.com/ontario/richmond-hill/richmond-hill-natural-therapies-spa-namaste,https://plungesaunafinder.com/ontario/richmond-hill/richmond-hill-natural-therapies-spa-namaste
Sauna Club,1004 Dewey Ave,Evanston,Illinois,60202,42.035989,-87.6964335,,http://mysaunaclub.com/,5,20,"Infrared Sauna, Traditional Sauna",ChIJ-5sEZSHRD4gRfWNk0bHmRb8,"Traditional Sauna available in Evanston, Illinois. Day Pass available.",https://plungesaunafinder.com/illinois/evanston/sauna-club,https://plungesaunafinder.com/illinois/evanston/sauna-club
beem® Light Sauna - Frankfort,21194 LaGrange Rd,Frankfort,Illinois,60423,41.5042962,-87.8532298,(779) 254-2188,https://beemlightsauna.com/location/frankfort,4.9,66,"Infrared Sauna, Red Light Therapy",ChIJO4zIpG4VDogRHXoF_b2picg,"Red Light Therapy available in Frankfort, Illinois. Membership available.",https://plungesaunafinder.com/illinois/frankfort/beem-light-sauna-frankfort,https://plungesaunafinder.com/illinois/frankfort/beem-light-sauna-frankfort
Sauna Guard Wellness Center,11240 W Laraway Rd,Frankfort,Illinois,60423,41.4844513,-87.8885176,(815) 277-4217,https://www.saunaguard.com/blank,5,86,"Infrared Sauna, Traditional Sauna",ChIJWcM0fJhtDogRpi1MDDGUK2o,"Traditional Sauna available in Frankfort, Illinois. Private Session available.",https://plungesaunafinder.com/illinois/frankfort/sauna-guard-wellness-center,https://plungesaunafinder.com/illinois/frankfort/sauna-guard-wellness-center
Salternative Spa,1541 E Fabyan Pkwy #161,Geneva,Illinois,60134,41.8696497,-88.2774311,(630) 845-3333,https://www.salternativespa.com/,4.7,127,"Float, Halotherapy, Infrared Sauna, Massage",ChIJD0WZB639DogR65RLBkK1tWg,"Float available in Geneva, Illinois. Day Pass available.",https://plungesaunafinder.com/illinois/geneva/salternative-spa,https://plungesaunafinder.com/illinois/geneva/salternative-spa
HealthTrack Sports Wellness,875 E Roosevelt Rd,Glen Ellyn,Illinois,60137,41.859048,-88.051312,(630) 942-9600,http://www.htsw.net/,3.9,115,"Hot Tub, Infrared Sauna, Massage, Traditional Sauna",ChIJtdZ0WKtTDogRaVyYwmjHtCs,"Traditional Sauna available in Glen Ellyn, IL. Day Pass available.",https://plungesaunafinder.com/illinois/glen-ellyn/healthtrack-sports-wellness,https://plungesaunafinder.com/illinois/glen-ellyn/healthtrack-sports-wellness
541 Social Club,1105 SE Centennial St,Bend,Oregon,97702,44.0380483,-121.2934596,(541) 362-6099,http://www.541socialclub.com/,5,38,"Cold Plunge, Float, Ice Bath, Infrared Sauna, Traditional Sauna",ChIJq2D0Gey5uFQRM-cdSO1xRFQ,"Traditional Sauna available in Bend, Oregon. Membership available.",https://plungesaunafinder.com/oregon/bend/541-social-club,https://plungesaunafinder.com/oregon/bend/541-social-club
Tavoos Spa,710 Roosevelt Rd,Glen Ellyn,Illinois,60137,41.8599174,-88.0566333,(630) 469-6255,https://www.tavooshalospa.com/,4.9,167,"Halotherapy, Infrared Sauna, Massage",ChIJJb-FRqlTDogRC19zdunIWAU,"Halotherapy available in Glen Ellyn, Illinois. ",https://plungesaunafinder.com/illinois/glen-ellyn/tavoos-spa,https://plungesaunafinder.com/illinois/glen-ellyn/tavoos-spa
Palm Beach Tan,10041 SW Nimbus Ave,Beaverton,Oregon,97008,45.4473776,-122.7910046,(971) 217-9875,https://palmbeachtan.com/locations/OR/Beaverton-South-West-Murray-Scholls/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=PDX012,4.7,171,"Infrared Sauna, Red Light Therapy, Halotherapy, Float",ChIJ4wvbaZ0NlVQRaCDQNvomIRc,"Infrared Sauna available in Beaverton, Oregon. Membership available.",https://plungesaunafinder.com/oregon/beaverton/palm-beach-tan-greenway,https://plungesaunafinder.com/oregon/beaverton/palm-beach-tan-greenway
"HOTWORX - Gurnee, IL - Central",6641 Grand Ave Unit B,Gurnee,Illinois,60031,42.3848812,-87.9701937,(847) 231-2525,https://www.hotworx.net/studio/gurnee-central,4.9,236,Infrared Sauna,ChIJJzoQ10WPD4gRMKdG1wELEs0,"Infrared Sauna available in Gurnee, Illinois. Day Pass available.",https://plungesaunafinder.com/illinois/gurnee/hotworx-gurnee-il-central,https://plungesaunafinder.com/illinois/gurnee/hotworx-gurnee-il-central
ChillWell Plunge Sauna Float,1484 NW Wall St,Bend,Oregon,97703,44.0647613,-121.308305,(541) 728-0337,http://chillwellbend.com/,5,128,"Cold Plunge, Float, Infrared Sauna, Traditional Sauna",ChIJHTKmwyPGuFQRSgFC_ke4Q1Y,"Cold Plunge available in Bend, Oregon. Day Pass available.",https://plungesaunafinder.com/oregon/bend/chillwell-plunge-sauna-float,https://plungesaunafinder.com/oregon/bend/chillwell-plunge-sauna-float
CryoPure Spa,1849 Green Bay Rd Ste 167,Highland Park,Illinois,60035,42.1861792,-87.8027971,(847) 881-6081,http://www.cryopurespa.com/,4.9,107,"Cryotherapy, Infrared Sauna, Lymphatic Drainage",ChIJhWOBN7vBD4gR30hT5yTZ9Ms,"Cryotherapy available in Highland Park, Illinois. Private Session available.",https://plungesaunafinder.com/illinois/highland-park/cryopure-spa,https://plungesaunafinder.com/illinois/highland-park/cryopure-spa
Ember Saunas,20729 NE Brinson Blvd,Bend,Oregon,97701,44.083753,-121.2876571,(541) 647-9736,https://www.embersaunas.com/,,,"Infrared Sauna, Traditional Sauna",,"Traditional Sauna available in Bend, Oregon. ",https://plungesaunafinder.com/oregon/bend/ember-saunas,https://plungesaunafinder.com/oregon/bend/ember-saunas
Grounded Wellness Center,2353 Hassell Rd #102,Hoffman Estates,Illinois,60169,42.0612456,-88.1364022,(630) 912-2152,http://www.groundedwellnesscenter.com/,5,60,"Infrared Sauna, Massage",ChIJD1dsyWypD4gRsi8VYk1Z6f4,"Infrared Sauna available in Hoffman Estates, Illinois. Day Pass available.",https://plungesaunafinder.com/illinois/hoffman-estates/grounded-wellness-center,https://plungesaunafinder.com/illinois/hoffman-estates/grounded-wellness-center
Palm Beach Tan,776 Sheridan Rd,Highwood,Illinois,60040,42.2128402,-87.8173569,(847) 433-7382,https://palmbeachtan.com/locations/IL/Highland-Park-Central-Avenue/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=CHI007,4.3,23,"Infrared Sauna, Red Light Therapy, Halotherapy",ChIJZwn3EaXBD4gRM7DdjzhkqpY,"Infrared Sauna available in Highwood, Illinois. Day Pass available.",https://plungesaunafinder.com/illinois/highwood/palm-beach-tan-fort-sheridan,https://plungesaunafinder.com/illinois/highwood/palm-beach-tan-fort-sheridan
LA Fitness,115 Skokie Valley Road,Highland Park,Illinois,60035,42.1549059,-87.8016696,,https://www.lafitness.com/Pages/clubhome.aspx?clubid=611&utm_source=google&utm_medium=googlemaps&utm_campaign=maps,,,Traditional Sauna,,,https://plungesaunafinder.com/illinois/highland-park/la-fitness-8mikxk,https://plungesaunafinder.com/illinois/highland-park/la-fitness-8mikxk
Heat Shock Fitness,12101 W 159th St,Homer Glen,Illinois,60491,41.5997844,-87.9133686,(708) 586-9515,http://www.heatshockhomerglen.com/,5,22,"Infrared Sauna, Massage",ChIJsWLIyAJBDogRB_WqRBcaVMI,"Infrared Sauna available in Homer Glen, Illinois. Membership available.",https://plungesaunafinder.com/illinois/homer-glen/heat-shock-fitness,https://plungesaunafinder.com/illinois/homer-glen/heat-shock-fitness
RISE Modern Wellness,320 SW Century Dr #400,Bend,Oregon,97702,44.046446,-121.3305291,(541) 634-9247,https://risemodernwellness.com/locations/bend-oregon/,4.8,324,"Cryotherapy, Infrared Sauna, PEMF Therapy, Halotherapy, Red Light Therapy",ChIJW1l5F3nHuFQR2wX1CZqkYAY,"Cryotherapy available in Bend, Oregon. Membership available.",https://plungesaunafinder.com/oregon/bend/rise-modern-wellness-southern-crossing,https://plungesaunafinder.com/oregon/bend/rise-modern-wellness-southern-crossing
